coin,URL,count
bitcoin,http://owwcs2gh72stepbn5pubbgp7wiiosgxva55goloulqcuwc5kieshevyd.onion/,15
bitcoin,http://sbwalldgsm6r64jjyot5vye3uo3wbkk2rjfsux3kn43vwpiaxixgwrqd.onion,7
bitcoin,http://ig2ioz6j2vpcmz27nlqmfdrscijqeqnjv6ku3pkpte7pm53gxeal5hqd.onion/,1
bitcoin,http://shhp5nftr2mgbdbasyt4xeon652wmhoax7jvutxsvw7foqmv4utchlid.onion/,25
bitcoin,http://24moskpbbhsiaegrwa5llztq5jbkans33k657vww6plzzpst7ulwsbqd.onion,6
monero,http://24moskpbbhsiaegrwa5llztq5jbkans33k657vww6plzzpst7ulwsbqd.onion,1
bitcoin,http://iiuldypnh37oi3l6vd44tao2hiuzaa7kgnmiaoabc3udccvbmgoqypid.onion/,19
bitcoin,http://duckwm3krjkdpb7wbkgbra5bu7ilwr2wj5zjp6pym7clfprumwdluhid.onion/,4
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/money.html,1
monero,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/money.html,5
bitcoin,http://6hasakffvppilxgehrswmffqurlcjjjhd76jgvaqmsg6ul25s7t3rzyd.onion,13
bitcoin,http://btcmixer2e3pkn64eb5m65un5nypat4mje27er4ymltzshkmujmxlmyd.onion/,30
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/cards.html,2
bitcoin,http://axwjj6w2hl5jzc4qdodlfx2kmcj3hioy5c764k6h72qtlgf3w534fwid.onion/,4
ethereum,http://axwjj6w2hl5jzc4qdodlfx2kmcj3hioy5c764k6h72qtlgf3w534fwid.onion/,4
bitcoin,http://gunsiqvaicyzyq7xqm2c3xshl6pjegtxjf3m3ldms2fo52lqvrmvbyyd.onion,7
monero,http://gunsiqvaicyzyq7xqm2c3xshl6pjegtxjf3m3ldms2fo52lqvrmvbyyd.onion,1
monero,http://frg5sfdtzldgzqncodxzpub3zw5s6rnoiclr4aqadzp7q5xvtisbvpqd.onion,3
bitcoin,http://torwin5lcn2um3brjftk7mm5gqeqtkocgevezejz6xxqyyk7xmcqndid.onion/index.php?title=Main_Page&oldid=93,7
monero,http://torwin5lcn2um3brjftk7mm5gqeqtkocgevezejz6xxqyyk7xmcqndid.onion/index.php?title=Main_Page&oldid=93,3
bitcoin,http://li7kiemsydey4nc6phvxybxgf4rmws5admi7xq6e6nu7hdapvwumrjqd.onion/,14
bitcoin,http://owwcs2gh72stepbn5pubbgp7wiiosgxva55goloulqcuwc5kieshevyd.onion,15
bitcoin,http://kfj2am4ee2asdqflt4tuxxwbeuzmh6tv64ojbqscc4u55skrechsxzad.onion,21
monero,http://kfj2am4ee2asdqflt4tuxxwbeuzmh6tv64ojbqscc4u55skrechsxzad.onion,1
ethereum,http://kfj2am4ee2asdqflt4tuxxwbeuzmh6tv64ojbqscc4u55skrechsxzad.onion,2
zcash,http://kfj2am4ee2asdqflt4tuxxwbeuzmh6tv64ojbqscc4u55skrechsxzad.onion,1
ethereum,http://ce6v6fug7keughlf54feykl2m6xrvpgb4rr6ith4b53rabro7pvf47yd.onion,1
bitcoin,http://yu4r2lmrynbkx2zdwmy5dh62ylh4qtbisldjlp2eqz2xzv4wt5kju4yd.onion,45
monero,http://yu4r2lmrynbkx2zdwmy5dh62ylh4qtbisldjlp2eqz2xzv4wt5kju4yd.onion,4
ethereum,http://yu4r2lmrynbkx2zdwmy5dh62ylh4qtbisldjlp2eqz2xzv4wt5kju4yd.onion,1
bitcoin,http://h4ck3rxfmolbaue7vnkhzqvuzfo6lb2tlnbxik2wfooucdwtnh3o3xyd.onion/,1
monero,http://h4ck3rxfmolbaue7vnkhzqvuzfo6lb2tlnbxik2wfooucdwtnh3o3xyd.onion/,1
bitcoin,http://oa2gg4ythpfy74sxsnshigdi23s5yxfqjs6tye4td3a5xooijk5ad2qd.onion,1
monero,http://oa2gg4ythpfy74sxsnshigdi23s5yxfqjs6tye4td3a5xooijk5ad2qd.onion,1
bitcoin,http://4sxc7skyzweituv4ulbg3ed722mtl7lyilkkskqgqxomqf33ykawfwyd.onion/,3
bitcoin,http://underdiriled6lvdfgiw4e5urfofuslnz7ewictzf76h4qb73fxbsxad.onion/,1
monero,http://underdiriled6lvdfgiw4e5urfofuslnz7ewictzf76h4qb73fxbsxad.onion/,1
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/catalogs.html,1
bitcoin,http://torch4st4l57l2u2vr5wqwvwyueucvnrao4xajqr2klmcmicrv7ccaad.onion/,1
bitcoin,http://5o4s6gxvrxpojeltpx4gkprws5dnlaw3vpqny6xh5hyfn6n74ywbfjyd.onion/,2
monero,http://5o4s6gxvrxpojeltpx4gkprws5dnlaw3vpqny6xh5hyfn6n74ywbfjyd.onion/,2
bitcoin,http://2mqeepkwhpadzjd6o3iktot4loebjzmbffbvkuq3huiunay7co7vorad.onion/,1
bitcoin,http://gunsiqvaicyzyq7xqm2c3xshl6pjegtxjf3m3ldms2fo52lqvrmvbyyd.onion/,7
monero,http://gunsiqvaicyzyq7xqm2c3xshl6pjegtxjf3m3ldms2fo52lqvrmvbyyd.onion/,1
bitcoin,http://bmixerihswmxwehudg64bvcvb7izuqq7fjiswektn244hau66b3zxxid.onion,12
bitcoin,http://deep6xcucd2o3ubqmuhwxiq37yw3fkroiwt74icyindute5znr2zpuad.onion/,5
ethereum,http://deep6xcucd2o3ubqmuhwxiq37yw3fkroiwt74icyindute5znr2zpuad.onion/,4
litecoin,http://deep6xcucd2o3ubqmuhwxiq37yw3fkroiwt74icyindute5znr2zpuad.onion/,1
bitcoin,http://lzogc3coyafxtfir3u6w7cms6t3zgyldgvwtw7lmq6e5pdfy5vqu57id.onion,1
tether,http://lzogc3coyafxtfir3u6w7cms6t3zgyldgvwtw7lmq6e5pdfy5vqu57id.onion,1
litecoin,http://lzogc3coyafxtfir3u6w7cms6t3zgyldgvwtw7lmq6e5pdfy5vqu57id.onion,2
bitcoin,http://sphmitudrvsrfyoohen5tevwttgtab5tyg2gi245v5b5gbyfsshqchqd.onion/,12
bitcoin,http://2jmbmcflllt72eqhu553bibzho7rigxhqreqstef6zg2iqrv3cj2aaid.onion,2
bitcoin,http://btcqzgkgnku5trg46afd5famwibdt5lb4asypm2wjlsvmotcijd3iyqd.onion,6
bitcoin,http://kimlbw5p3jzaf4p4iyf6lw3f4vwmpzhjhy7ucmy35wf52s7ueidjroyd.onion,1
bitcoin,http://hades2zhljgorcyrb5zc3ifdnjvjicjoxfmxcviq7mm4h477a3wg6fid.onion,2
ethereum,http://hades2zhljgorcyrb5zc3ifdnjvjicjoxfmxcviq7mm4h477a3wg6fid.onion,1
bitcoin,http://hrznstuh7fklpawxt5asormu5plwkqpnymnop4iptalt67ebpu5osiad.onion/,10
ethereum,http://hrznstuh7fklpawxt5asormu5plwkqpnymnop4iptalt67ebpu5osiad.onion/,2
bitcoin,http://4fwj66xe6xa3afnyopa35nnxz2pmcbep6zyjvq43bdlvrynjdz2duiqd.onion,1
bitcoin,http://xyc3fv7mmqhl2ajynjht6hqltea3lndfbv4qas2vblwltfp3cr2yq5ad.onion/,3
bitcoin,http://dark4s5k7jw5zjgkm5wzo3zbvwpwvzi7gqo5kpvzfggtcnzexdu7gsyd.onion/,1
bitcoin,http://ejtgtrocvzxwtlp22sq4nlbv6pl2usoorsqf67oxi7urvlkh5f2y2ryd.onion,4
bitcoin,http://gkty6etv677twf4n7o3ant6t7bdte3ydgphhj4mersjus6lf63opqmqd.onion/,7
ethereum,http://wy5euy7j7zayx6xpgzczqdvidl7dtmrm5bwqzhnhapmwfxhbk4kbklqd.onion,1
bitcoin,http://5o4s6gxvrxpojeltpx4gkprws5dnlaw3vpqny6xh5hyfn6n74ywbfjyd.onion,2
monero,http://5o4s6gxvrxpojeltpx4gkprws5dnlaw3vpqny6xh5hyfn6n74ywbfjyd.onion,2
bitcoin,http://yy72hbvispcyqrbwxzbxrmgfepxlzyu7s5qxxaj63l7nnnw4erhkqiid.onion,2
bitcoin,http://24qbbk6mmrjktsr56inw7e3gzzokyoi7syupkjq6eiua6sdquhbahhad.onion/,2
bitcoin,http://zwf5i7hiwmffq2bl7euedg6y5ydzze3ljiyrjmm7o42vhe7ni56fm7qd.onion/,36
ethereum,http://w64lipuwtztxwjo6pbzhbsw2sm2jolybm6mwtneinssn5ofc2tbv5gad.onion/,3
bitcoin,http://tornode3tnrtzgqwd3vmxdumucddqfd6zk7icu4wzdwxo5c3zn2xqfqd.onion,1
bitcoin,http://www.dds6qkxpwdeubwucdiaord2xgbbeyds25rbsgr73tbfpqpt4a6vjwsyd.onion,1
monero,http://www.dds6qkxpwdeubwucdiaord2xgbbeyds25rbsgr73tbfpqpt4a6vjwsyd.onion,1
bitcoin,http://degrbidppwrpg2dgsuujt56khly4nmxrvzu4llo6p3lfpezwdlo76nad.onion/,1
bitcoin,http://t3qi4hdmvqo752lhyglhyb5ysoutggsdocmkxhuojfn62ntpcyydwmqd.onion/,1
monero,http://t3qi4hdmvqo752lhyglhyb5ysoutggsdocmkxhuojfn62ntpcyydwmqd.onion/,7
bitcoin,http://y22arit74fqnnc2pbieq3wqqvkfub6gnlegx3cl6thclos4f7ya7rvad.onion/,10
bitcoin,http://asapmsp2nsqiyufpnw5bziguahdpxbpyc6jbiss35wgca6ka434w27ad.onion/,6
monero,http://asapmsp2nsqiyufpnw5bziguahdpxbpyc6jbiss35wgca6ka434w27ad.onion/,1
bitcoin,http://4dtwo7g4yjqtiu7sta7icchm3f2aomvfv62xrgn6jc42lm43ut4aydqd.onion/scam-check/,23
bitcoin,http://r2asi3qmkf4me5xrtjbehxde4l6mwgekwjvrpgjztc5w3sp3u73ih6id.onion/,14
bitcoin,http://tastyd2f4zl5ngxyxlcuygxs6dacjamye6qjv6vp66wtenmbo7jwexqd.onion/,10
bitcoin,http://onionspeqkbiu44nc3wuayqmciliadbaproddzqhih6tpsywfpai7syd.onion,1
bitcoin,http://wamoyaeyfxe42mcohxgtaikspdib6zbept24ibdpl7mghmsewgvd4iid.onion/,6
bitcoin,http://adamantim24okpwfr4wxjgsh6vtw4odoiabhsfaqaktnfqzrjrspjuid.onion/,2
ethereum,http://adamantim24okpwfr4wxjgsh6vtw4odoiabhsfaqaktnfqzrjrspjuid.onion/,2
bitcoin,http://bettwxorlijh75rm5utttloqysc7zu6jsfhufdbe3yyuc774h7zytuqd.onion/,2
ethereum,http://bettwxorlijh75rm5utttloqysc7zu6jsfhufdbe3yyuc774h7zytuqd.onion/,1
litecoin,http://bettwxorlijh75rm5utttloqysc7zu6jsfhufdbe3yyuc774h7zytuqd.onion/,1
bitcoin,http://shopcardluzn4zu3gf5gjezfqiukcjeg7b26thi7nytobul2ss64kyid.onion,13
bitcoin,http://imzcxx5a3xwrp3yaorwsuuqhhat3zxw3hqiyn3z2frgtaflhdbt5omad.onion/,5
ethereum,http://imzcxx5a3xwrp3yaorwsuuqhhat3zxw3hqiyn3z2frgtaflhdbt5omad.onion/,3
litecoin,http://imzcxx5a3xwrp3yaorwsuuqhhat3zxw3hqiyn3z2frgtaflhdbt5omad.onion/,4
bitcoin,http://265afzheuc4hplzqmdtzxb37t25hglursj3kf7mjpoyazvnnszrtb5ad.onion,1
bitcoin,http://music55ibdix7xv7pisrhkk33z3oqm3zq54yw6tajqqbapmepc4bykqd.onion/,3
bitcoin,http://deep2v63hwfsupagnmzxyal6jxhtcxdennvcsekkji7qqic4jmjcj3yd.onion,4
bitcoin,http://vmnalmrauqbcsdatbadpa6fajjtfs2kuhzd63ppyuu22g6kya5zu64qd.onion,2
bitcoin,http://escrow4ywsfqnccvrikzdkk7dky35inn7uxb3qhid5uvcklsocwdvhid.onion,1
bitcoin,http://ybybq6i4zbstywk6xfxijnw4puoapjlqt7inisk3sgmaikkk6hnqo3id.onion,20
monero,http://ybybq6i4zbstywk6xfxijnw4puoapjlqt7inisk3sgmaikkk6hnqo3id.onion,1
bitcoin,http://wiki6dtqpuvwtc5hopuj33eeavwa6sik7sy57cor35chkx5nrbmmolqd.onion/,13
monero,http://wiki6dtqpuvwtc5hopuj33eeavwa6sik7sy57cor35chkx5nrbmmolqd.onion/,7
bitcoin,http://k7dyt6gcr7bvytefr2uksfbumtpyiiolih55i4hzvvxdfl6rrndrarid.onion,1
ethereum,http://k7dyt6gcr7bvytefr2uksfbumtpyiiolih55i4hzvvxdfl6rrndrarid.onion,1
litecoin,http://k7dyt6gcr7bvytefr2uksfbumtpyiiolih55i4hzvvxdfl6rrndrarid.onion,1
bitcoin,http://vb2n6ypxnbvss72rdt63bcxvicyqd2jnj3g5wsihnhspxwh2jsrbt4ad.onion,3
bitcoin,http://uge64izcjdxbew6hfavpblgdrzqep3emrp5xydsly5glqbxogvxbfwid.onion/,67
bitcoin,http://h56izbbvplxoedu7rnqyzgqkkxrriqhoq6kl4g3xx2mjwauxdpyuhlqd.onion,1
bitcoin,http://n662gno3tialzlukd6mpbz7xxclznmvnzs5jvpxrlqushkh3ejwjzlqd.onion/,1
bitcoin,http://bitcoje75k4cmthxokfhqp72evmdcn6yxval7hztxocv7z3lzii4naad.onion/,47
ethereum,http://bitcoje75k4cmthxokfhqp72evmdcn6yxval7hztxocv7z3lzii4naad.onion/,1
bitcoin,http://iqoay535nt3ailivurbsbcv22wojdqtn5yb5bb3tgekgp3gdosilpqad.onion,2
bitcoin,http://torscamismihh6gxwzf4wmbnosvzfzs546tlvgj5macmi2evtfxh5nid.onion/,1
bitcoin,http://5cnf6sav4zzjup264l65a744jj7idup275mmgb54gizswy6jifv6ekqd.onion/,4
monero,http://5cnf6sav4zzjup264l65a744jj7idup275mmgb54gizswy6jifv6ekqd.onion/,1
ethereum,http://5cnf6sav4zzjup264l65a744jj7idup275mmgb54gizswy6jifv6ekqd.onion/,2
litecoin,http://5cnf6sav4zzjup264l65a744jj7idup275mmgb54gizswy6jifv6ekqd.onion/,1
bitcoin,http://fgkat66twl7s7eshw32dqcjneqaxre2gtbq2omen332pg6n4fr5464ad.onion/,10
bitcoin,http://btcw3wabdz3zmt7f6k37k7km5ll6gom2kwf5hxpzd7djuqrhsdhtodqd.onion,46
bitcoin,http://torlicwzovbn3bfocqjo2lk33464u75qy4lyrxqj72ceia3pcpaqoiqd.onion,1
bitcoin,http://trustbvw3a65rgtvz3o2pbi74rw4oh5aztny3wsafb5ee6veucwkkrqd.onion/,3
ethereum,http://7nroowrqwdgbyajwrynxtypkdi46f22akwki73etfu2wwmra3ytdhoyd.onion,3
bitcoin,http://rw6dbj2efldwrrak6xeuc7j33k74toa2mvhghkzzmkh7dxiu7ixcadad.onion/,9
bitcoin,http://rmoneyq6xjku2o4rcfca3o4fdyxx4vkplz5tvjswgcpuhz2sni2e3ayd.onion/,5
bitcoin,http://tornode3tnrtzgqwd3vmxdumucddqfd6zk7icu4wzdwxo5c3zn2xqfqd.onion/,1
bitcoin,http://2ndhandhihws23rmd7ubakgxutp5ixddx6sbnehhmj4i2c6er4l7o4qd.onion,7
monero,http://2ndhandhihws23rmd7ubakgxutp5ixddx6sbnehhmj4i2c6er4l7o4qd.onion,1
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/paypal.html,2
bitcoin,http://n3irlpzwkcmfochhuswpcrg35z7bzqtaoffqecomrx57n3rd5jc72byd.onion/,6
bitcoin,http://apple2dcve46str6ogmf4sqzppqgjwrqaadcljz3lq6n3egim33zqpid.onion/,4
monero,http://apple2dcve46str6ogmf4sqzppqgjwrqaadcljz3lq6n3egim33zqpid.onion/,3
bitcoin,http://dds6qkxpwdeubwucdiaord2xgbbeyds25rbsgr73tbfpqpt4a6vjwsyd.onion/,1
monero,http://dds6qkxpwdeubwucdiaord2xgbbeyds25rbsgr73tbfpqpt4a6vjwsyd.onion/,1
bitcoin,http://rbj2tpcaeefxnmpfewlm7prkeaufogya2omw47znk3grnk3h7nhw2vad.onion/,9
bitcoin,http://darkn5g756epq6t6fkqdo3mvkxlvwjtgabsbh3x47yhqg3uguiy5z5yd.onion/,2
monero,http://darkn5g756epq6t6fkqdo3mvkxlvwjtgabsbh3x47yhqg3uguiy5z5yd.onion/,1
ethereum,http://darkn5g756epq6t6fkqdo3mvkxlvwjtgabsbh3x47yhqg3uguiy5z5yd.onion/,1
bitcoin,http://bd7uqvma4x3qfzwpa6pkrgdvtthd5hd2j4qdcvhb2fmpwuen5tdnrmqd.onion/how-to-order/,10
bitcoin,http://pzynlk7pwqodhprn7ws24v3uuvvduwgojmqpplptmp4gz3dowu4fbuyd.onion/,1
bitcoin,http://whje5cahjivo6s4ox36xrpea5gavgd45uekgaxlkocjlcxcwkedn2lad.onion/,67
bitcoin,http://l3uj223mi56utherkykiqorzzvjwejkr3imu4ym34bxgig2u3liudiad.onion/,1
bitcoin,http://btcw3wabdz3zmt7f6k37k7km5ll6gom2kwf5hxpzd7djuqrhsdhtodqd.onion/,46
ethereum,http://vww6ybal4bd7szmgncyruucpgfkqahzddi37ktceo3ah7ngmcopnpyyd.onion/,1
bitcoin,http://hanf4u6men5b2ral2uxez2ut2aqgjfye6ovsq77wacso5xsqewel42qd.onion,1
monero,http://hanf4u6men5b2ral2uxez2ut2aqgjfye6ovsq77wacso5xsqewel42qd.onion,1
bitcoin,http://bizz4kwy566gxae32fkjybarded4caeqatyj4jvoxpkrx3wrzrq77yad.onion,1
bitcoin,http://vxmua4uvg7vp5ssnvx5gexrr2nxso3wwvjwagdub67vcombj4kf4i4qd.onion/,1
ethereum,http://vxmua4uvg7vp5ssnvx5gexrr2nxso3wwvjwagdub67vcombj4kf4i4qd.onion/,1
litecoin,http://vxmua4uvg7vp5ssnvx5gexrr2nxso3wwvjwagdub67vcombj4kf4i4qd.onion/,1
bitcoin,http://gkty6etv677twf4n7o3ant6t7bdte3ydgphhj4mersjus6lf63opqmqd.onion,7
bitcoin,http://allbitszswfelty4up43px3ifjc2uyq4l5cg4pn762n53fhv5dkdx4yd.onion/,38
ethereum,http://allbitszswfelty4up43px3ifjc2uyq4l5cg4pn762n53fhv5dkdx4yd.onion/,4
tether,http://allbitszswfelty4up43px3ifjc2uyq4l5cg4pn762n53fhv5dkdx4yd.onion/,2
litecoin,http://allbitszswfelty4up43px3ifjc2uyq4l5cg4pn762n53fhv5dkdx4yd.onion/,1
bitcoin,http://catalogpwwlccc5nyp3m3xng6pdx3rdcknul57x6raxwf4enpw3nymqd.onion,5
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/shops.html,4
monero,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/shops.html,1
ethereum,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/shops.html,1
bitcoin,http://mega55536jajpqwiu2vkbrjuwwwqopscsa7tnuuwoqfpouknzqsaiwyd.onion/,1
monero,http://mega55536jajpqwiu2vkbrjuwwwqopscsa7tnuuwoqfpouknzqsaiwyd.onion/,1
bitcoin,http://bithacklfxiag2kysa7inceduv3eijqmcbms26w25cmgwuwga4ucbaqd.onion/,3
bitcoin,http://vtgk7uzp7v2ba2wiv2m5diuklzszgcparux5cjxvjlt5mqaoehwjqxad.onion,1
bitcoin,http://75yhm4ndm27a3av6mv2v5nuuaa6wtbt6dweljgn5ydbkentk2etraead.onion/,140
bitcoin,http://m2lxryy2gypdivd72dgqrcubdc6saeqmsgor73nvqil5plbb7fylxmid.onion/,1
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/latest.html,8
ethereum,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/latest.html,1
bitcoin,http://richiqqd4ir5frqczplhuqtco4utzdwyn4btlpm4m7f6es64l6ysgiid.onion/,10
ethereum,http://richiqqd4ir5frqczplhuqtco4utzdwyn4btlpm4m7f6es64l6ysgiid.onion/,2
bitcoin,http://5pih74lw63f4vykj7ki3pq445c5gbagzcdrwyatn5ezzhzmfbt5wqgqd.onion/,17
bitcoin,http://btcgenj2x4ur4fwxu4k2u53e3ecr5d6q4rxeksg7xqaksmfrayjmiyad.onion,289
bitcoin,http://paypaltl3i6h7jplqpvwyxa3iznzjm343iskt76bimntyci2255ifeqd.onion,3
bitcoin,http://t3g5mz7kgivhgzua64vxmu7ieyyoyzgd423itqjortjhh64lcvspyayd.onion,9
bitcoin,http://kgl5rmojw3kcnvqpvf4irdxow2izb2ttjbqb55yozwjxyz4wphssvlid.onion/,4
bitcoin,http://mega555cv5yfoi4oxlewwxkltqnlwk2gbg4ufmyghqi3lcce5pqvd5ad.onion/,1
monero,http://mega555cv5yfoi4oxlewwxkltqnlwk2gbg4ufmyghqi3lcce5pqvd5ad.onion/,1
bitcoin,http://s3h3i7k7435wtub52hphm25vfbgaaxzsw7o2fc7aef3uw65ciskpt5ad.onion,2
bitcoin,http://7ipmsg4ym4izwpnbqj3ntbzqvsn56wuzvv3axunf6xsdvarqa7glfeyd.onion,1
ethereum,http://7ipmsg4ym4izwpnbqj3ntbzqvsn56wuzvv3axunf6xsdvarqa7glfeyd.onion,1
tether,http://7ipmsg4ym4izwpnbqj3ntbzqvsn56wuzvv3axunf6xsdvarqa7glfeyd.onion,1
bitcoin,http://shonionc5uxvyq4f5pwxsz3iseur3chvwgcpxqoqi2oqqmaksww75qyd.onion/,1
bitcoin,http://zcls7gomydvklycgjutyode4dgmq76j75qwe6atzsjej3r6vtgzzblqd.onion,1
bitcoin,http://bfbzii56g2brpsg3a6hng45noo4lnby3ux5sgvpd53dyzpu3cre35ryd.onion,2
bitcoin,http://2r7wa5og3ly4umqhmmqqytae6bufl5ql5kz7sorndpqtrkc2ri7tohad.onion/,1
ethereum,http://2r7wa5og3ly4umqhmmqqytae6bufl5ql5kz7sorndpqtrkc2ri7tohad.onion/,4
bitcoin,http://kz3krtlw4uz3ibeoyd5ilos5jfey3nvtcscndb4rq2ud6k5p22i37hqd.onion,10
bitcoin,http://nnhditqploemi2oivjqnj2codrksqe26tfbh67c52tuk4h53ekeq6bid.onion,24
bitcoin,http://2a2a2abbjsjcjwfuozip6idfxsxyowoi3ajqyehqzfqyxezhacur7oyd.onion/?product_cat=drugs,29
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/email.html,1
bitcoin,http://s4k4ceiapwwgcm3mkb6e4diqecpo7kvdnfr5gg7sph7jjppqkvwwqtyd.onion/,10
bitcoin,http://cv3p4nnx24v3huy7hxculoydhbq5mbuabo7fkunl5gr474pyfbwy44yd.onion,1
bitcoin,http://paypaltl3i6h7jplqpvwyxa3iznzjm343iskt76bimntyci2255ifeqd.onion/,3
bitcoin,http://m3xlvscxxapjgposr7rgoip7asypyib77xylfvmbqfb6xbrp4agv5wid.onion,5
bitcoin,http://gtl3bpvdnzijqmna2sd25ktixabzt7pval6fpkd2ur6vpov52zzv74yd.onion/,4
monero,http://waq4sg6immrpmwckibfc7wftaaczbv3ojorphfkwilbugtljnadf5jad.onion/p/hackersforce-team,1
bitcoin,http://xgnj3bjqmwcok622jpsum7wuumxfamoczlq5lztf3bhsyc4tm4dogsid.onion/,3
bitcoin,http://7mcassw7qxtzqdahjh3l6spcgyrd3ge4xbdvqwgziwafkucaxgf4rmid.onion/,35
monero,http://7mcassw7qxtzqdahjh3l6spcgyrd3ge4xbdvqwgziwafkucaxgf4rmid.onion/,1
bitcoin,http://57j4bp6nabycnbansvkg5az6oztajpntpht7jhhnvtp4tmgtgjim5lqd.onion/,1
bitcoin,http://engwzaz6zvccpy2hnauyikvj6vw7ehnykzckpxssjm4kioophx47z2yd.onion/,2
ethereum,http://brdwkez4zsoqdgmasrgqa2q7hw6fhem4xc6efhzjp62lfyngtz4wjqid.onion/,2
ethereum,http://efcyaq34yqsj5bl2m5v4htefa26lnicbs4wjz2jhmtoffamdjeomtzad.onion/,2
bitcoin,http://torchdeedp3i2jigzjdmfpn5ttjhthh5wbmda2rr3jvqjg5p77c54dqd.onion/,1
bitcoin,http://kg6hfeb3hmdulhsjk57yrlyvqgyf6bxqpcya25kpofc2nskgo2rwc4id.onion,12
monero,http://kg6hfeb3hmdulhsjk57yrlyvqgyf6bxqpcya25kpofc2nskgo2rwc4id.onion,1
bitcoin,http://rihi5wkdm7adljwokbdf4lxzc67u3aamftpks2txnscw7uzislhyeyyd.onion/,25
bitcoin,http://paddleboa7epenal5nep26h6gznre3ihrjzh5wxxb3r7g4se7oeh5cad.onion/,4
bitcoin,http://z4odvem6bfypjqmwhsgtdaqtkkwgbxhe63dzq2lpnrmnmb6bgoafirad.onion,4
bitcoin,http://jaz45aabn5vkemy4jkg4mi4syheisqn2wn2n4fsuitpccdackjwxplad.onion/,10
bitcoin,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/,12
ethereum,http://catalogxlotjjnu6vyevngf675vu6beefzxw6gd6a3fwgmgznksrqmqd.onion/,1
bitcoin,http://secregpbbl2lww2l35wiozrwwaxn2aloqtbzfraa5jwu7mslwhwgemad.onion/,1
bitcoin,http://sn2sfdqay6cxztroslaxa36covrhoowe6a5xug6wlm6ek7nmeiujgvad.onion/,1
monero,http://sn2sfdqay6cxztroslaxa36covrhoowe6a5xug6wlm6ek7nmeiujgvad.onion/,1
bitcoin,http://dp4r66psyclibnyyxc5cgalcuyzu5bk4elpjindsthqbpvawro6izxqd.onion/,5
monero,http://safeonu4c4xme2kzhuaer4ucm7enrjv23oznzwkz4d4f2wm7cc4ucuid.onion/,1
bitcoin,http://trustmdcgf2rfkrlggejpyyjhvc7o47yj2qrixf4lkobns55jumy5gyd.onion,1
bitcoin,http://best2fo7w7denipp46ok3okzexm53r4s4szzj24qrfarowfpziqpe3yd.onion,1
ethereum,http://best2fo7w7denipp46ok3okzexm53r4s4szzj24qrfarowfpziqpe3yd.onion,1
tether,http://best2fo7w7denipp46ok3okzexm53r4s4szzj24qrfarowfpziqpe3yd.onion,1
litecoin,http://best2fo7w7denipp46ok3okzexm53r4s4szzj24qrfarowfpziqpe3yd.onion,1
bitcoin,http://h5uaears3fnvfyhikmcueccfxahudr5ecji22xghzxc3uvvpxzfwghid.onion,6
bitcoin,http://ypjmfdifrhoxpoks5vaqeabvre2cndhlck2ou4du32gpllqet2x6ikyd.onion/,2
ethereum,http://ypjmfdifrhoxpoks5vaqeabvre2cndhlck2ou4du32gpllqet2x6ikyd.onion/,1
tether,http://ypjmfdifrhoxpoks5vaqeabvre2cndhlck2ou4du32gpllqet2x6ikyd.onion/,1
litecoin,http://ypjmfdifrhoxpoks5vaqeabvre2cndhlck2ou4du32gpllqet2x6ikyd.onion/,1
bitcoin,http://ig2ioz6j2vpcmz27nlqmfdrscijqeqnjv6ku3pkpte7pm53gxeal5hqd.onion,1
bitcoin,http://applmdkj5eycturjwytex42no5cef7k7ozrezaaumon7o2arwiwf4sqd.onion/,27
bitcoin,http://cardedst25xym6lf5sih3ikzs4hcjycntny5fbm3gq6fyvndwwlpvsqd.onion/,6
bitcoin,http://za5ofm5v55a4thx4urlpxwo677zr42l5gj26mcd7hvkmemkdblq4a6qd.onion/,11
bitcoin,http://hmuidcgzsjlcsxe6rdluskevjtgynhupixpb7g5czmjpuftlhrl42bid.onion/,1
monero,http://hmuidcgzsjlcsxe6rdluskevjtgynhupixpb7g5czmjpuftlhrl42bid.onion/,1
